GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNI,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AURUE001,NAME_M,AURUM001
G48021540,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Grandview Independent School District,21540,,,9700000US4821540,,,4821540,"Grandview Independent School District, Texas",87389,"Grandview Independent School District, Texas",12680
G48021560,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Grandview-Hopkins Independent School District,21560,,,9700000US4821560,,,4821560,"Grandview-Hopkins Independent School District, Texas",58750,"Grandview-Hopkins Independent School District, Texas",24177
G48021590,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Granger Independent School District,21590,,,9700000US4821590,,,4821590,"Granger Independent School District, Texas",76522,"Granger Independent School District, Texas",19055
G48021600,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Grape Creek Independent School District,21600,,,9700000US4821600,,,4821600,"Grape Creek Independent School District, Texas",72147,"Grape Creek Independent School District, Texas",23594
G48021630,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Grapeland Independent School District,21630,,,9700000US4821630,,,4821630,"Grapeland Independent School District, Texas",60012,"Grapeland Independent School District, Texas",17355
G48021660,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Grapevine-Colleyville Independent School District,21660,,,9700000US4821660,,,4821660,"Grapevine-Colleyville Independent School District, Texas",117626,"Grapevine-Colleyville Independent School District, Texas",6703
G48021720,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Greenville Independent School District,21720,,,9700000US4821720,,,4821720,"Greenville Independent School District, Texas",66514,"Greenville Independent School District, Texas",3730
G48021750,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Greenwood Independent School District,21750,,,9700000US4821750,,,4821750,"Greenwood Independent School District, Texas",128864,"Greenwood Independent School District, Texas",20722
G48021780,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Gregory-Portland Independent School District,21780,,,9700000US4821780,,,4821780,"Gregory-Portland Independent School District, Texas",82083,"Gregory-Portland Independent School District, Texas",9503
G48021810,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Groesbeck Independent School District,21810,,,9700000US4821810,,,4821810,"Groesbeck Independent School District, Texas",61788,"Groesbeck Independent School District, Texas",4016
G48021840,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Groom Independent School District,21840,,,9700000US4821840,,,4821840,"Groom Independent School District, Texas",74375,"Groom Independent School District, Texas",34696
G48021900,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Groveton Independent School District,21900,,,9700000US4821900,,,4821900,"Groveton Independent School District, Texas",54026,"Groveton Independent School District, Texas",10450
G48021930,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Gruver Independent School District,21930,,,9700000US4821930,,,4821930,"Gruver Independent School District, Texas",82273,"Gruver Independent School District, Texas",20058
G48021960,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Gunter Independent School District,21960,,,9700000US4821960,,,4821960,"Gunter Independent School District, Texas",133000,"Gunter Independent School District, Texas",28089
G48021990,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Gustine Independent School District,21990,,,9700000US4821990,,,4821990,"Gustine Independent School District, Texas",64000,"Gustine Independent School District, Texas",20100
G48022020,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Guthrie Common School District,22020,,,9700000US4822020,,,4822020,"Guthrie Common School District, Texas",46645,"Guthrie Common School District, Texas",20375
G48022050,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hale Center Independent School District,22050,,,9700000US4822050,,,4822050,"Hale Center Independent School District, Texas",62257,"Hale Center Independent School District, Texas",12234
G48022120,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hallettsville Independent School District,22120,,,9700000US4822120,,,4822120,"Hallettsville Independent School District, Texas",68403,"Hallettsville Independent School District, Texas",11811
G48022140,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hallsburg Independent School District,22140,,,9700000US4822140,,,4822140,"Hallsburg Independent School District, Texas",66750,"Hallsburg Independent School District, Texas",29061
G48022170,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hallsville Independent School District,22170,,,9700000US4822170,,,4822170,"Hallsville Independent School District, Texas",82924,"Hallsville Independent School District, Texas",11440
G48022230,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hamilton Independent School District,22230,,,9700000US4822230,,,4822230,"Hamilton Independent School District, Texas",50446,"Hamilton Independent School District, Texas",7824
G48022260,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hamlin Independent School District,22260,,,9700000US4822260,,,4822260,"Hamlin Independent School District, Texas",62134,"Hamlin Independent School District, Texas",13383
G48022320,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hamshire-Fannett Independent School District,22320,,,9700000US4822320,,,4822320,"Hamshire-Fannett Independent School District, Texas",101541,"Hamshire-Fannett Independent School District, Texas",10383
G48022350,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Happy Independent School District,22350,,,9700000US4822350,,,4822350,"Happy Independent School District, Texas",70566,"Happy Independent School District, Texas",18222
G48022380,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hardin Independent School District,22380,,,9700000US4822380,,,4822380,"Hardin Independent School District, Texas",65701,"Hardin Independent School District, Texas",19237
G48022410,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hardin-Jefferson Independent School District,22410,,,9700000US4822410,,,4822410,"Hardin-Jefferson Independent School District, Texas",97988,"Hardin-Jefferson Independent School District, Texas",7387
G48022470,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Harlandale Independent School District,22470,,,9700000US4822470,,,4822470,"Harlandale Independent School District, Texas",51927,"Harlandale Independent School District, Texas",3821
G48022500,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Harleton Independent School District,22500,,,9700000US4822500,,,4822500,"Harleton Independent School District, Texas",55592,"Harleton Independent School District, Texas",31444
G48022530,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Harlingen Consolidated Independent School District,22530,,,9700000US4822530,,,4822530,"Harlingen Consolidated Independent School District, Texas",58146,"Harlingen Consolidated Independent School District, Texas",3628
G48022560,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Harmony Independent School District,22560,,,9700000US4822560,,,4822560,"Harmony Independent School District, Texas",66090,"Harmony Independent School District, Texas",17114
G48022590,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Harper Independent School District,22590,,,9700000US4822590,,,4822590,"Harper Independent School District, Texas",80143,"Harper Independent School District, Texas",20962
G48022620,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Harrold Independent School District,22620,,,9700000US4822620,,,4822620,"Harrold Independent School District, Texas",87500,"Harrold Independent School District, Texas",61159
G48022650,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hart Independent School District,22650,,,9700000US4822650,,,4822650,"Hart Independent School District, Texas",51932,"Hart Independent School District, Texas",10101
G48022680,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hartley Independent School District,22680,,,9700000US4822680,,,4822680,"Hartley Independent School District, Texas",66339,"Hartley Independent School District, Texas",56342
G48022710,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Harts Bluff Independent School District,22710,,,9700000US4822710,,,4822710,"Harts Bluff Independent School District, Texas",66471,"Harts Bluff Independent School District, Texas",21974
G48022740,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Haskell Consolidated Independent School District,22740,,,9700000US4822740,,,4822740,"Haskell Consolidated Independent School District, Texas",63059,"Haskell Consolidated Independent School District, Texas",5536
G48022770,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hawkins Independent School District,22770,,,9700000US4822770,,,4822770,"Hawkins Independent School District, Texas",55224,"Hawkins Independent School District, Texas",13130
G48022800,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hawley Independent School District,22800,,,9700000US4822800,,,4822800,"Hawley Independent School District, Texas",90275,"Hawley Independent School District, Texas",17295
G48022830,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hearne Independent School District,22830,,,9700000US4822830,,,4822830,"Hearne Independent School District, Texas",55563,"Hearne Independent School District, Texas",8930
G48022850,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hedley Independent School District,22850,,,9700000US4822850,,,4822850,"Hedley Independent School District, Texas",61012,"Hedley Independent School District, Texas",26483
G48022890,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hemphill Independent School District,22890,,,9700000US4822890,,,4822890,"Hemphill Independent School District, Texas",64806,"Hemphill Independent School District, Texas",7784
G48022920,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hempstead Independent School District,22920,,,9700000US4822920,,,4822920,"Hempstead Independent School District, Texas",61948,"Hempstead Independent School District, Texas",7337
G48022970,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Henderson Independent School District,22970,,,9700000US4822970,,,4822970,"Henderson Independent School District, Texas",69754,"Henderson Independent School District, Texas",6816
G48022980,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Henrietta Independent School District,22980,,,9700000US4822980,,,4822980,"Henrietta Independent School District, Texas",77059,"Henrietta Independent School District, Texas",12210
G48023010,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hereford Independent School District,23010,,,9700000US4823010,,,4823010,"Hereford Independent School District, Texas",60504,"Hereford Independent School District, Texas",6568
G48023040,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hermleigh Independent School District,23040,,,9700000US4823040,,,4823040,"Hermleigh Independent School District, Texas",71563,"Hermleigh Independent School District, Texas",22974
G48023070,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hico Independent School District,23070,,,9700000US4823070,,,4823070,"Hico Independent School District, Texas",69640,"Hico Independent School District, Texas",6740
G48023100,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hidalgo Independent School District,23100,,,9700000US4823100,,,4823100,"Hidalgo Independent School District, Texas",41094,"Hidalgo Independent School District, Texas",17159
G48023160,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,High Island Independent School District,23160,,,9700000US4823160,,,4823160,"High Island Independent School District, Texas",77344,"High Island Independent School District, Texas",28763
G48023190,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Highland Independent School District,23190,,,9700000US4823190,,,4823190,"Highland Independent School District, Texas",64773,"Highland Independent School District, Texas",8619
G48023250,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Highland Park Independent School District (Dallas County),23250,,,9700000US4823250,,,4823250,"Highland Park Independent School District (Dallas County), Texas",250001,"Highland Park Independent School District (Dallas County), Texas",-333333333
G48023280,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hillsboro Independent School District,23280,,,9700000US4823280,,,4823280,"Hillsboro Independent School District, Texas",59048,"Hillsboro Independent School District, Texas",9012
G48023310,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hitchcock Independent School District,23310,,,9700000US4823310,,,4823310,"Hitchcock Independent School District, Texas",84818,"Hitchcock Independent School District, Texas",6940
G48023370,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Holland Independent School District,23370,,,9700000US4823370,,,4823370,"Holland Independent School District, Texas",84063,"Holland Independent School District, Texas",22605
G48023400,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Holliday Independent School District,23400,,,9700000US4823400,,,4823400,"Holliday Independent School District, Texas",86364,"Holliday Independent School District, Texas",16135
G48023430,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hondo Independent School District,23430,,,9700000US4823430,,,4823430,"Hondo Independent School District, Texas",64007,"Hondo Independent School District, Texas",8794
G48023460,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Honey Grove Independent School District,23460,,,9700000US4823460,,,4823460,"Honey Grove Independent School District, Texas",55472,"Honey Grove Independent School District, Texas",9212
G48023490,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hooks Independent School District,23490,,,9700000US4823490,,,4823490,"Hooks Independent School District, Texas",57978,"Hooks Independent School District, Texas",10209
G48023640,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Houston Independent School District,23640,,,9700000US4823640,,,4823640,"Houston Independent School District, Texas",67518,"Houston Independent School District, Texas",1067
G48023670,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Howe Independent School District,23670,,,9700000US4823670,,,4823670,"Howe Independent School District, Texas",75145,"Howe Independent School District, Texas",8411
G48023700,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hubbard Independent School District (Bowie County),23700,,,9700000US4823700,,,4823700,"Hubbard Independent School District (Bowie County), Texas",62417,"Hubbard Independent School District (Bowie County), Texas",14417
G48023730,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,"Hubbard Independent School District (Hill, Limestone, and Navarro Counties)",23730,,,9700000US4823730,,,4823730,"Hubbard Independent School District (Hill, Limestone, and Navarro Counties), Texas",59412,"Hubbard Independent School District (Hill, Limestone, and Navarro Counties), Texas",28220
G48023760,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Huckabay Independent School District,23760,,,9700000US4823760,,,4823760,"Huckabay Independent School District, Texas",88750,"Huckabay Independent School District, Texas",16517
G48023790,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hudson Independent School District,23790,,,9700000US4823790,,,4823790,"Hudson Independent School District, Texas",61023,"Hudson Independent School District, Texas",10338
G48023820,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Huffman Independent School District,23820,,,9700000US4823820,,,4823820,"Huffman Independent School District, Texas",89756,"Huffman Independent School District, Texas",14860
G48023850,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hughes Springs Independent School District,23850,,,9700000US4823850,,,4823850,"Hughes Springs Independent School District, Texas",39009,"Hughes Springs Independent School District, Texas",5278
G48023880,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hull-Daisetta Independent School District,23880,,,9700000US4823880,,,4823880,"Hull-Daisetta Independent School District, Texas",64952,"Hull-Daisetta Independent School District, Texas",9320
G48023910,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Humble Independent School District,23910,,,9700000US4823910,,,4823910,"Humble Independent School District, Texas",106433,"Humble Independent School District, Texas",4036
G48023970,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Hunt Independent School District,23970,,,9700000US4823970,,,4823970,"Hunt Independent School District, Texas",79375,"Hunt Independent School District, Texas",37842
